transaction_id,customer_id,market,boutique,channel,category,transaction_date,amount_local,currency,amount_eur,piece_exceptionnelle
TXN002083,CUST01099,France (siège),Paris Champs-Élysées,Boutique,Mariage,2026-07-13,11002.76,EUR,11002.76,False
TXN002084,CUST01100,Moyen-Orient,Abu Dhabi,Boutique,Accessoires & Parfums,2026-06-22,4437.53,AED,1109.38,False
TXN002085,CUST01101,USA,New York 5th Ave,Boutique,Mariage,2025-09-14,11829.39,USD,10883.04,False
TXN002086,CUST01102,France (siège),Paris Vendôme,En ligne,Joaillerie,2026-03-10,14912.72,EUR,14912.72,False
TXN002087,CUST01103,Chine,Pékin,Boutique,Joaillerie,2026-07-17,152425.29,CNY,19815.29,False
TXN002088,CUST01104,Japon,Tokyo Ginza,Boutique,Joaillerie,2025-08-02,2508981.87,JPY,15555.69,False
TXN002089,CUST01104,Japon,Tokyo Ginza,En ligne,Horlogerie,2025-12-16,8157318.46,JPY,50575.37,False
TXN002090,CUST01104,Japon,Tokyo Ginza,Événement privé,Joaillerie,2026-04-14,811547.07,JPY,5031.59,False
TXN002091,CUST01104,Japon,Tokyo Ginza,Boutique,Joaillerie,2026-07-19,1810269.02,JPY,11223.67,False
TXN002092,CUST01105,France (siège),Paris Champs-Élysées,Boutique,Joaillerie,2026-03-19,13608.75,EUR,13608.75,False
TXN002093,CUST01105,France (siège),Paris Champs-Élysées,Boutique,Accessoires & Parfums,2026-07-27,796.41,EUR,796.41,False
TXN002094,CUST01106,Japon,Tokyo Ginza,Boutique,Horlogerie,2026-04-04,2166786.4,JPY,13434.08,False
TXN002095,CUST01107,USA,Beverly Hills,En ligne,Joaillerie,2025-06-23,20973.18,USD,19295.33,False
TXN002096,CUST01107,USA,Beverly Hills,Boutique,Horlogerie,2025-11-05,29697.35,USD,27321.56,False
TXN002097,CUST01108,France (siège),Paris Vendôme,En ligne,Joaillerie,2026-04-15,15053.94,EUR,15053.94,False
TXN002098,CUST01109,Moyen-Orient,Abu Dhabi,En ligne,Horlogerie,2026-01-05,93590.37,AED,23397.59,False
TXN002099,CUST01109,Moyen-Orient,Abu Dhabi,Boutique,Haute Joaillerie,2026-05-27,208150.08,AED,52037.52,False
TXN002100,CUST01110,France (siège),Paris Champs-Élysées,Boutique,Accessoires & Parfums,2025-08-10,1519.54,EUR,1519.54,False
TXN002101,CUST01110,France (siège),Paris Champs-Élysées,En ligne,Joaillerie,2025-12-31,25507.74,EUR,25507.74,False
TXN002102,CUST01110,France (siège),Paris Champs-Élysées,En ligne,Joaillerie,2026-03-24,12253.28,EUR,12253.28,False
TXN002103,CUST01111,France (siège),Paris Vendôme,Boutique,Horlogerie,2026-04-10,24873.1,EUR,24873.1,False
TXN002104,CUST01112,Chine,Pékin,Boutique,Mariage,2026-06-07,105530.6,CNY,13718.98,False
TXN002105,CUST01113,Chine,Pékin,Boutique,Horlogerie,2026-06-28,206551.31,CNY,26851.67,False
TXN002106,CUST01114,France (siège),Paris Vendôme,Boutique,Accessoires & Parfums,2026-03-10,935.2,EUR,935.2,False
TXN002107,CUST01116,Japon,Osaka,Événement privé,Horlogerie,2025-03-21,4065789.04,JPY,25207.89,False
TXN002108,CUST01116,Japon,Osaka,En ligne,Joaillerie,2025-09-10,2631944.66,JPY,16318.06,False
TXN002109,CUST01116,Japon,Osaka,Événement privé,Accessoires & Parfums,2026-02-22,184535.21,JPY,1144.12,False
TXN002110,CUST01117,France (siège),Paris Vendôme,Boutique,Joaillerie,2026-04-25,9993.74,EUR,9993.74,False
TXN002111,CUST01118,Moyen-Orient,Abu Dhabi,Boutique,Accessoires & Parfums,2025-08-26,2887.38,AED,721.85,False
TXN002112,CUST01118,Moyen-Orient,Abu Dhabi,Boutique,Joaillerie,2026-01-31,68437.58,AED,17109.39,False
TXN002113,CUST01119,Chine,Hong Kong,En ligne,Mariage,2025-01-24,115054.96,CNY,14957.14,False
TXN002114,CUST01119,Chine,Hong Kong,Boutique,Joaillerie,2025-05-21,191325.52,CNY,24872.32,False
TXN002115,CUST01119,Chine,Hong Kong,Boutique,Accessoires & Parfums,2025-10-03,7663.05,CNY,996.2,False
TXN002116,CUST01119,Chine,Hong Kong,Boutique,Joaillerie,2026-02-13,251197.03,CNY,32655.61,False
TXN002117,CUST01119,Chine,Hong Kong,Événement privé,Accessoires & Parfums,2026-06-09,10999.96,CNY,1430.0,False
TXN002118,CUST01121,France (siège),Cannes,Événement privé,Horlogerie,2025-08-01,20850.56,EUR,20850.56,False
TXN002119,CUST01122,France (siège),Cannes,Boutique,Mariage,2025-03-20,9112.65,EUR,9112.65,False
TXN002120,CUST01123,Japon,Tokyo Ginza,En ligne,Accessoires & Parfums,2026-06-30,114828.71,JPY,711.94,False
TXN002121,CUST01124,France (siège),Paris Vendôme,En ligne,Accessoires & Parfums,2025-05-09,989.53,EUR,989.53,False
TXN002122,CUST01124,France (siège),Paris Vendôme,Boutique,Haute Joaillerie,2025-10-28,113594.66,EUR,113594.66,False
TXN002123,CUST01124,France (siège),Paris Vendôme,En ligne,Mariage,2026-03-31,10071.06,EUR,10071.06,False
TXN002124,CUST01125,USA,Beverly Hills,Boutique,Accessoires & Parfums,2026-07-25,987.18,USD,908.21,False
TXN002125,CUST01127,Chine,Shanghai,Boutique,Haute Joaillerie,2025-09-05,489505.24,CNY,63635.68,False
TXN002126,CUST01127,Chine,Shanghai,Boutique,Horlogerie,2026-02-04,216715.76,CNY,28173.05,False
TXN002127,CUST01129,Chine,Pékin,Boutique,Joaillerie,2026-02-22,166476.06,CNY,21641.89,False
TXN002128,CUST01130,Japon,Tokyo Ginza,Boutique,Accessoires & Parfums,2026-03-02,180513.74,JPY,1119.19,False
TXN002129,CUST01131,USA,Beverly Hills,Boutique,Haute Joaillerie,2026-04-03,96185.49,USD,88490.65,False
TXN002130,CUST01132,Moyen-Orient,Dubaï Mall,Boutique,Joaillerie,2026-03-22,75700.35,AED,18925.09,False
TXN002131,CUST01133,USA,Bal Harbour,En ligne,Joaillerie,2026-02-07,23403.12,USD,21530.87,False
TXN002132,CUST01133,USA,Bal Harbour,En ligne,Accessoires & Parfums,2026-07-12,1407.91,USD,1295.28,False
TXN002133,CUST01134,Chine,Pékin,Boutique,Mariage,2025-12-30,77486.21,CNY,10073.21,False
TXN002134,CUST01134,Chine,Pékin,Boutique,Horlogerie,2026-06-17,192949.75,CNY,25083.47,False
TXN002135,CUST01135,Moyen-Orient,Abu Dhabi,Boutique,Horlogerie,2026-07-18,137434.91,AED,34358.73,False
TXN002136,CUST01136,Chine,Hong Kong,Événement privé,Joaillerie,2026-02-01,133516.32,CNY,17357.12,False
TXN002137,CUST01136,Chine,Hong Kong,Boutique,Joaillerie,2026-07-26,71272.23,CNY,9265.39,False
TXN002138,CUST01137,Chine,Hong Kong,Boutique,Mariage,2026-02-06,154174.92,CNY,20042.74,False
TXN002139,CUST01137,Chine,Hong Kong,Boutique,Haute Joaillerie,2026-07-31,1161683.11,CNY,151018.8,False
TXN002140,CUST01138,USA,New York 5th Ave,Boutique,Accessoires & Parfums,2025-11-09,1008.54,USD,927.86,False
TXN002141,CUST01139,France (siège),Cannes,Événement privé,Horlogerie,2025-05-23,29421.24,EUR,29421.24,False
TXN002142,CUST01139,France (siège),Cannes,Boutique,Horlogerie,2025-11-06,10580.88,EUR,10580.88,False
TXN002143,CUST01140,Japon,Osaka,Boutique,Accessoires & Parfums,2025-11-09,235880.95,JPY,1462.46,False
TXN002144,CUST01140,Japon,Osaka,Boutique,Horlogerie,2026-03-24,3747038.92,JPY,23231.64,False
TXN002145,CUST01141,France (siège),Cannes,En ligne,Accessoires & Parfums,2025-08-25,609.15,EUR,609.15,False
TXN002146,CUST01141,France (siège),Cannes,En ligne,Joaillerie,2026-01-16,14185.89,EUR,14185.89,False
TXN002147,CUST01143,Moyen-Orient,Abu Dhabi,En ligne,Horlogerie,2025-07-25,111917.59,AED,27979.4,False
TXN002148,CUST01143,Moyen-Orient,Abu Dhabi,En ligne,Haute Joaillerie,2026-02-06,355371.48,AED,88842.87,False
TXN002149,CUST01144,Chine,Hong Kong,En ligne,Haute Joaillerie,2026-05-11,844601.93,CNY,109798.25,False
TXN002150,CUST01145,Moyen-Orient,Abu Dhabi,Événement privé,Haute Joaillerie,2025-10-14,444322.4,AED,111080.6,False
TXN002151,CUST01145,Moyen-Orient,Abu Dhabi,En ligne,Joaillerie,2026-03-27,70183.92,AED,17545.98,False
TXN002152,CUST01145,Moyen-Orient,Abu Dhabi,En ligne,Accessoires & Parfums,2026-07-20,5072.59,AED,1268.15,False
TXN002153,CUST01146,Chine,Hong Kong,En ligne,Joaillerie,2025-07-22,129351.13,CNY,16815.65,False
TXN002154,CUST01146,Chine,Hong Kong,Boutique,Horlogerie,2026-02-24,291342.09,CNY,37874.47,False
TXN002155,CUST01147,USA,Bal Harbour,Boutique,Joaillerie,2025-11-12,11683.85,USD,10749.14,False
TXN002156,CUST01148,Moyen-Orient,Dubaï Mall,En ligne,Accessoires & Parfums,2025-03-27,4639.13,AED,1159.78,False
TXN002157,CUST01148,Moyen-Orient,Dubaï Mall,Boutique,Mariage,2025-06-29,55564.82,AED,13891.2,False
TXN002158,CUST01148,Moyen-Orient,Dubaï Mall,Boutique,Mariage,2026-01-02,49617.29,AED,12404.32,False
TXN002159,CUST01148,Moyen-Orient,Dubaï Mall,En ligne,Accessoires & Parfums,2026-04-07,5248.35,AED,1312.09,False
TXN002160,CUST01149,Chine,Hong Kong,Boutique,Joaillerie,2026-07-15,100503.25,CNY,13065.42,False
TXN002161,CUST01150,USA,Bal Harbour,Boutique,Horlogerie,2025-11-08,26483.9,USD,24365.19,False
TXN002162,CUST01150,USA,Bal Harbour,En ligne,Accessoires & Parfums,2026-02-23,795.93,USD,732.26,False
TXN002163,CUST01151,France (siège),Paris Champs-Élysées,Boutique,Accessoires & Parfums,2025-10-21,849.67,EUR,849.67,False
TXN002164,CUST01151,France (siège),Paris Champs-Élysées,En ligne,Accessoires & Parfums,2026-04-20,407.64,EUR,407.64,False
TXN002165,CUST01152,USA,Bal Harbour,Boutique,Accessoires & Parfums,2025-05-02,799.06,USD,735.13,False
TXN002166,CUST01153,Chine,Pékin,En ligne,Accessoires & Parfums,2025-04-07,7079.03,CNY,920.27,False
TXN002167,CUST01153,Chine,Pékin,Événement privé,Accessoires & Parfums,2025-10-19,5552.55,CNY,721.83,False
TXN002168,CUST01153,Chine,Pékin,En ligne,Accessoires & Parfums,2026-05-04,6140.99,CNY,798.33,False
TXN002169,CUST01154,Chine,Pékin,Boutique,Haute Joaillerie,2025-12-22,745849.26,CNY,96960.4,False
TXN002170,CUST01154,Chine,Pékin,Boutique,Mariage,2026-05-19,48662.26,CNY,6326.09,False
TXN002171,CUST01155,USA,Bal Harbour,Boutique,Horlogerie,2025-06-18,19390.47,USD,17839.23,False
TXN002172,CUST01156,France (siège),Cannes,Boutique,Joaillerie,2026-05-05,16902.66,EUR,16902.66,False
TXN002173,CUST01157,France (siège),Paris Vendôme,Boutique,Mariage,2026-07-14,12886.91,EUR,12886.91,False
TXN002174,CUST01158,France (siège),Cannes,En ligne,Accessoires & Parfums,2025-10-28,456.04,EUR,456.04,False
TXN002175,CUST01158,France (siège),Cannes,Boutique,Accessoires & Parfums,2026-04-25,568.25,EUR,568.25,False
TXN002176,CUST01159,Moyen-Orient,Abu Dhabi,En ligne,Joaillerie,2025-03-10,50708.69,AED,12677.17,False
TXN002177,CUST01160,Chine,Shanghai,Boutique,Mariage,2025-03-17,87065.61,CNY,11318.53,False
TXN002178,CUST01160,Chine,Shanghai,Boutique,Accessoires & Parfums,2025-09-06,4041.64,CNY,525.41,False
TXN002179,CUST01160,Chine,Shanghai,En ligne,Joaillerie,2026-02-24,135873.47,CNY,17663.55,False
TXN002180,CUST01161,Chine,Pékin,En ligne,Horlogerie,2026-02-01,308662.32,CNY,40126.1,False
TXN002181,CUST01161,Chine,Pékin,Événement privé,Accessoires & Parfums,2026-07-25,7177.99,CNY,933.14,False
TXN002182,CUST01162,France (siège),Paris Champs-Élysées,En ligne,Joaillerie,2025-08-09,23707.92,EUR,23707.92,False
TXN002183,CUST01162,France (siège),Paris Champs-Élysées,Boutique,Accessoires & Parfums,2026-02-06,1288.7,EUR,1288.7,False
TXN002184,CUST01162,France (siège),Paris Champs-Élysées,Boutique,Mariage,2026-06-30,9963.4,EUR,9963.4,False
TXN002185,CUST01163,USA,New York 5th Ave,Boutique,Joaillerie,2026-01-29,13711.16,USD,12614.27,False
TXN002186,CUST01164,France (siège),Cannes,Boutique,Mariage,2025-02-16,8927.39,EUR,8927.39,False
TXN002187,CUST01165,France (siège),Paris Vendôme,Événement privé,Haute Joaillerie,2025-09-14,190349.01,EUR,190349.01,False
TXN002188,CUST01165,France (siège),Paris Vendôme,Boutique,Accessoires & Parfums,2025-12-29,1591.58,EUR,1591.58,False
TXN002189,CUST01165,France (siège),Paris Vendôme,En ligne,Horlogerie,2026-03-07,45368.59,EUR,45368.59,False
TXN002190,CUST01165,France (siège),Paris Vendôme,Événement privé,Horlogerie,2026-06-10,43896.84,EUR,43896.84,False
TXN002191,CUST01167,Moyen-Orient,Dubaï Mall,Boutique,Haute Joaillerie,2026-03-21,336911.18,AED,84227.8,False
TXN002192,CUST01168,USA,Beverly Hills,Boutique,Haute Joaillerie,2026-07-20,75498.37,USD,69458.5,False
TXN002193,CUST01169,Moyen-Orient,Abu Dhabi,Boutique,Horlogerie,2026-03-22,142943.82,AED,35735.95,False
TXN002194,CUST01170,USA,New York 5th Ave,Boutique,Haute Joaillerie,2025-05-24,130655.36,USD,120202.94,False
TXN002195,CUST01170,USA,New York 5th Ave,En ligne,Mariage,2025-10-14,8991.52,USD,8272.2,False
TXN002196,CUST01170,USA,New York 5th Ave,Événement privé,Joaillerie,2026-02-23,17450.6,USD,16054.55,False
TXN002197,CUST01170,USA,New York 5th Ave,Boutique,Accessoires & Parfums,2026-07-03,1043.07,USD,959.62,False
TXN002198,CUST01171,USA,Bal Harbour,En ligne,Accessoires & Parfums,2025-08-13,969.19,USD,891.65,False
TXN002199,CUST01171,USA,Bal Harbour,Boutique,Accessoires & Parfums,2026-02-14,572.72,USD,526.91,False
TXN002200,CUST01171,USA,Bal Harbour,En ligne,Horlogerie,2026-07-31,26905.87,USD,24753.4,False
TXN002201,CUST01172,France (siège),Paris Champs-Élysées,Boutique,Accessoires & Parfums,2025-02-09,979.69,EUR,979.69,False
TXN002202,CUST01172,France (siège),Paris Champs-Élysées,Boutique,Mariage,2025-07-04,11472.14,EUR,11472.14,False
TXN002203,CUST01172,France (siège),Paris Champs-Élysées,En ligne,Horlogerie,2025-12-13,53425.6,EUR,53425.6,False
TXN002204,CUST01172,France (siège),Paris Champs-Élysées,Boutique,Joaillerie,2026-05-18,21984.62,EUR,21984.62,False
TXN002205,CUST01173,Chine,Shanghai,En ligne,Accessoires & Parfums,2026-05-01,8543.67,CNY,1110.68,False
TXN002206,CUST01174,USA,New York 5th Ave,Événement privé,Accessoires & Parfums,2025-07-08,522.81,USD,480.99,False
TXN002207,CUST01174,USA,New York 5th Ave,Boutique,Joaillerie,2025-12-11,24129.43,USD,22199.08,False
TXN002208,CUST01174,USA,New York 5th Ave,En ligne,Haute Joaillerie,2026-05-22,56724.96,USD,52186.96,False
TXN002209,CUST01175,France (siège),Cannes,Boutique,Accessoires & Parfums,2025-02-16,763.34,EUR,763.34,False
TXN002210,CUST01175,France (siège),Cannes,Boutique,Joaillerie,2025-08-09,24048.42,EUR,24048.42,False
TXN002211,CUST01175,France (siège),Cannes,Boutique,Horlogerie,2025-12-28,49674.02,EUR,49674.02,False
TXN002212,CUST01175,France (siège),Cannes,Boutique,Accessoires & Parfums,2026-04-30,1055.75,EUR,1055.75,False
TXN002213,CUST01176,Moyen-Orient,Dubaï Mall,En ligne,Joaillerie,2025-10-20,64166.42,AED,16041.6,False
TXN002214,CUST01176,Moyen-Orient,Dubaï Mall,Boutique,Haute Joaillerie,2026-01-02,562399.14,AED,140599.79,False
TXN002215,CUST01176,Moyen-Orient,Dubaï Mall,Boutique,Joaillerie,2026-03-29,45094.45,AED,11273.61,False
TXN002216,CUST01177,Chine,Shanghai,Boutique,Haute Joaillerie,2026-07-11,537861.66,CNY,69922.02,False
TXN002217,CUST01178,Moyen-Orient,Dubaï Mall,Boutique,Accessoires & Parfums,2026-02-24,5369.26,AED,1342.31,False
TXN002218,CUST01178,Moyen-Orient,Dubaï Mall,Boutique,Haute Joaillerie,2026-07-15,877584.26,AED,219396.07,False
TXN002219,CUST01179,Japon,Tokyo Ginza,Boutique,Accessoires & Parfums,2026-06-13,236062.65,JPY,1463.59,False
TXN002220,CUST01180,Moyen-Orient,Abu Dhabi,Événement privé,Accessoires & Parfums,2025-10-07,2233.41,AED,558.35,False
TXN002221,CUST01180,Moyen-Orient,Abu Dhabi,En ligne,Joaillerie,2026-04-16,66130.93,AED,16532.73,False
TXN002222,CUST01181,France (siège),Paris Champs-Élysées,Boutique,Horlogerie,2025-09-14,31713.94,EUR,31713.94,False
TXN002223,CUST01181,France (siège),Paris Champs-Élysées,Boutique,Joaillerie,2026-02-14,17322.07,EUR,17322.07,False
TXN002224,CUST01181,France (siège),Paris Champs-Élysées,Boutique,Accessoires & Parfums,2026-07-01,1426.34,EUR,1426.34,False
TXN002225,CUST01182,Chine,Hong Kong,Boutique,Joaillerie,2025-05-16,127207.21,CNY,16536.94,False
TXN002226,CUST01182,Chine,Hong Kong,En ligne,Mariage,2025-10-09,108775.67,CNY,14140.84,False
TXN002227,CUST01182,Chine,Hong Kong,En ligne,Mariage,2026-02-13,100900.74,CNY,13117.1,False
TXN002228,CUST01183,Chine,Hong Kong,Boutique,Horlogerie,2025-07-05,139294.29,CNY,18108.26,False
TXN002229,CUST01183,Chine,Hong Kong,Boutique,Mariage,2025-12-06,62924.18,CNY,8180.14,False
TXN002230,CUST01183,Chine,Hong Kong,En ligne,Joaillerie,2026-06-13,109261.02,CNY,14203.93,False
TXN002231,CUST01184,USA,Beverly Hills,Boutique,Joaillerie,2025-03-01,13932.48,USD,12817.88,False
TXN002232,CUST01184,USA,Beverly Hills,Boutique,Joaillerie,2025-08-23,11763.74,USD,10822.64,False
TXN002233,CUST01184,USA,Beverly Hills,Événement privé,Horlogerie,2026-01-27,23722.09,USD,21824.32,False
TXN002234,CUST01185,Japon,Tokyo Ginza,Boutique,Joaillerie,2025-09-23,2813019.13,JPY,17440.72,False
TXN002235,CUST01185,Japon,Tokyo Ginza,En ligne,Joaillerie,2026-01-30,1884667.63,JPY,11684.94,False
TXN002236,CUST01185,Japon,Tokyo Ginza,Boutique,Joaillerie,2026-06-01,4316350.45,JPY,26761.37,False
TXN002237,CUST01186,USA,New York 5th Ave,Boutique,Horlogerie,2026-04-25,25519.11,USD,23477.58,False
TXN002238,CUST01187,USA,New York 5th Ave,Boutique,Joaillerie,2026-04-27,15645.65,USD,14394.0,False
TXN002239,CUST01189,Moyen-Orient,Dubaï Mall,Boutique,Horlogerie,2026-03-27,107830.13,AED,26957.53,False
TXN002240,CUST01190,France (siège),Paris Vendôme,Boutique,Accessoires & Parfums,2025-02-20,945.07,EUR,945.07,False
TXN002241,CUST01190,France (siège),Paris Vendôme,Boutique,Mariage,2025-09-08,10825.97,EUR,10825.97,False
TXN002242,CUST01190,France (siège),Paris Vendôme,Événement privé,Accessoires & Parfums,2026-02-27,891.83,EUR,891.83,False
TXN002243,CUST01191,Moyen-Orient,Abu Dhabi,Boutique,Accessoires & Parfums,2026-01-08,3478.07,AED,869.52,False
TXN002244,CUST01191,Moyen-Orient,Abu Dhabi,En ligne,Horlogerie,2026-06-26,156349.01,AED,39087.25,False
TXN002245,CUST01192,Chine,Hong Kong,En ligne,Joaillerie,2026-02-18,156749.56,CNY,20377.44,False
TXN002246,CUST01193,Moyen-Orient,Abu Dhabi,En ligne,Joaillerie,2026-01-11,45906.21,AED,11476.55,False
TXN002247,CUST01193,Moyen-Orient,Abu Dhabi,Boutique,Accessoires & Parfums,2026-07-27,3301.86,AED,825.47,False
TXN002248,CUST01194,Chine,Hong Kong,Boutique,Mariage,2025-03-30,125528.52,CNY,16318.71,False
TXN002249,CUST01194,Chine,Hong Kong,Boutique,Joaillerie,2025-08-18,95874.76,CNY,12463.72,False
TXN002250,CUST01194,Chine,Hong Kong,Boutique,Haute Joaillerie,2026-03-02,1034204.33,CNY,134446.56,False
TXN002251,CUST01196,Moyen-Orient,Abu Dhabi,Boutique,Joaillerie,2025-09-28,61153.38,AED,15288.35,False
TXN002252,CUST01197,Chine,Shanghai,En ligne,Accessoires & Parfums,2026-07-01,5819.09,CNY,756.48,False
TXN002253,CUST01198,USA,Bal Harbour,En ligne,Accessoires & Parfums,2026-06-20,676.02,USD,621.94,False
TXN002254,CUST01199,Chine,Pékin,En ligne,Horlogerie,2025-08-16,247164.29,CNY,32131.36,False
TXN002255,CUST01199,Chine,Pékin,Boutique,Joaillerie,2026-02-08,178690.79,CNY,23229.8,False
TXN002256,CUST01202,Moyen-Orient,Dubaï Mall,Boutique,Accessoires & Parfums,2025-10-01,1674.75,AED,418.69,False
TXN002257,CUST01202,Moyen-Orient,Dubaï Mall,En ligne,Horlogerie,2026-03-20,86296.58,AED,21574.15,False
TXN002258,CUST01203,Japon,Tokyo Ginza,En ligne,Horlogerie,2025-07-09,3521164.32,JPY,21831.22,False
TXN002259,CUST01203,Japon,Tokyo Ginza,Boutique,Accessoires & Parfums,2026-01-07,116704.55,JPY,723.57,False
TXN002260,CUST01203,Japon,Tokyo Ginza,Boutique,Joaillerie,2026-05-28,1777094.3,JPY,11017.98,False
TXN002261,CUST01204,USA,Bal Harbour,En ligne,Joaillerie,2026-06-08,13064.22,USD,12019.08,False
TXN002262,CUST01206,Moyen-Orient,Dubaï Mall,Boutique,Accessoires & Parfums,2026-05-02,2785.86,AED,696.46,False
TXN002263,CUST01207,USA,Bal Harbour,Boutique,Horlogerie,2026-03-08,27308.96,USD,25124.24,False
TXN002264,CUST01208,France (siège),Paris Vendôme,Boutique,Accessoires & Parfums,2026-04-28,485.45,EUR,485.45,False
TXN002265,CUST01209,Chine,Pékin,Boutique,Accessoires & Parfums,2026-07-31,7648.67,CNY,994.33,False
TXN002266,CUST01210,USA,Beverly Hills,Boutique,Accessoires & Parfums,2026-01-30,718.95,USD,661.43,False
TXN002267,CUST01210,USA,Beverly Hills,Boutique,Joaillerie,2026-07-09,7648.48,USD,7036.6,False
TXN002268,CUST01211,Moyen-Orient,Abu Dhabi,Événement privé,Accessoires & Parfums,2025-05-20,5241.61,AED,1310.4,False
TXN002269,CUST01211,Moyen-Orient,Abu Dhabi,En ligne,Joaillerie,2025-09-10,94509.73,AED,23627.43,False
TXN002270,CUST01211,Moyen-Orient,Abu Dhabi,En ligne,Joaillerie,2025-12-16,104928.92,AED,26232.23,False
TXN002271,CUST01211,Moyen-Orient,Abu Dhabi,Événement privé,Accessoires & Parfums,2026-03-05,887.4,AED,221.85,False
TXN002272,CUST01211,Moyen-Orient,Abu Dhabi,Événement privé,Mariage,2026-07-30,73405.82,AED,18351.46,False
TXN002273,CUST01212,France (siège),Paris Vendôme,Boutique,Mariage,2025-12-08,10019.68,EUR,10019.68,False
TXN002274,CUST01212,France (siège),Paris Vendôme,Boutique,Mariage,2026-04-03,8971.49,EUR,8971.49,False
TXN002275,CUST01213,Moyen-Orient,Dubaï Mall,Boutique,Accessoires & Parfums,2026-01-19,3592.56,AED,898.14,False
TXN002276,CUST01213,Moyen-Orient,Dubaï Mall,En ligne,Joaillerie,2026-07-06,63209.16,AED,15802.29,False
TXN002277,CUST01214,Chine,Shanghai,En ligne,Accessoires & Parfums,2025-03-09,5926.62,CNY,770.46,False
TXN002278,CUST01214,Chine,Shanghai,Boutique,Mariage,2025-09-01,98201.7,CNY,12766.22,False
TXN002279,CUST01214,Chine,Shanghai,Boutique,Joaillerie,2026-02-17,223829.14,CNY,29097.79,False
TXN002280,CUST01214,Chine,Shanghai,Événement privé,Joaillerie,2026-07-04,85700.24,CNY,11141.03,False
TXN002281,CUST01215,Moyen-Orient,Abu Dhabi,En ligne,Joaillerie,2025-10-04,79649.81,AED,19912.45,False
