customer_id,market,boutique_reference,acquisition_channel,first_purchase_date,tier,lifetime_transactions,lifetime_spend_eur,omnichannel,is_active_last_6m
CUST01343,USA,Beverly Hills,Digital / en ligne,2026-04-20,Découverte,0,0.0,False,False
CUST01344,USA,Beverly Hills,Recommandation VIC,2025-10-21,Découverte,1,13074.97,False,True
CUST01345,Japon,Tokyo Ginza,Recommandation VIC,2025-04-28,Découverte,3,3424.05,False,True
CUST01346,Japon,Osaka,Boutique (walk-in),2025-11-30,Découverte,1,1177.43,False,True
CUST01347,France (siège),Paris Vendôme,Recommandation VIC,2025-02-19,Découverte,1,14348.88,False,False
CUST01348,Chine,Hong Kong,Boutique (walk-in),2026-02-12,Découverte,0,0.0,False,False
CUST01349,Moyen-Orient,Dubaï Mall,Digital / en ligne,2024-10-02,Client fidèle,4,20562.86,True,True
CUST01350,USA,New York 5th Ave,Recommandation VIC,2025-01-14,Découverte,3,10342.19,False,True
CUST01351,USA,New York 5th Ave,Événement privé,2024-10-03,Client fidèle,2,24988.62,True,False
CUST01352,Chine,Pékin,Digital / en ligne,2026-01-31,Découverte,1,937.42,False,True
CUST01353,France (siège),Paris Vendôme,Événement privé,2025-10-20,Découverte,1,7162.07,False,True
CUST01354,USA,New York 5th Ave,Digital / en ligne,2024-10-01,Client fidèle,2,39156.08,True,False
CUST01355,France (siège),Paris Vendôme,Boutique (walk-in),2026-03-04,Découverte,0,0.0,False,False
CUST01356,Moyen-Orient,Dubaï Mall,Boutique (walk-in),2025-07-14,Découverte,1,719.27,False,True
CUST01357,USA,New York 5th Ave,Digital / en ligne,2025-03-30,Client fidèle,2,22817.42,True,False
CUST01358,France (siège),Paris Vendôme,Recommandation VIC,2025-04-25,Client fidèle,2,50707.24,True,True
CUST01359,Japon,Osaka,Digital / en ligne,2024-09-10,VIC,5,91845.38,True,True
CUST01360,Chine,Shanghai,Boutique (walk-in),2024-12-31,Découverte,1,650.51,False,False
CUST01361,France (siège),Paris Vendôme,Recommandation VIC,2025-09-06,Découverte,1,874.7,False,True
CUST01362,Japon,Tokyo Ginza,Digital / en ligne,2025-09-03,Découverte,2,13674.66,False,True
CUST01363,Moyen-Orient,Dubaï Mall,Recommandation VIC,2024-11-13,Découverte,3,14526.76,True,True
CUST01364,USA,Beverly Hills,Événement privé,2025-03-21,Client fidèle,2,24216.15,False,False
CUST01365,USA,New York 5th Ave,Boutique (walk-in),2025-07-15,VIC,3,112092.87,True,True
CUST01366,France (siège),Cannes,Digital / en ligne,2026-03-15,Découverte,0,0.0,False,False
CUST01367,Moyen-Orient,Abu Dhabi,Recommandation VIC,2024-12-02,VIC,3,68843.7,False,True
CUST01368,Moyen-Orient,Dubaï Mall,Boutique (walk-in),2025-10-10,Client fidèle,2,31046.75,True,True
CUST01369,Chine,Shanghai,Recommandation VIC,2025-09-25,Découverte,1,12917.97,False,True
CUST01370,USA,Bal Harbour,Recommandation VIC,2025-07-10,Very VIP,3,733336.04,False,True
CUST01371,Chine,Shanghai,Boutique (walk-in),2024-11-03,Découverte,2,14460.0,False,False
CUST01372,USA,Bal Harbour,Boutique (walk-in),2025-06-27,Découverte,2,1256.09,True,True
CUST01373,Japon,Osaka,Recommandation VIC,2024-10-25,Découverte,4,2688.07,True,True
CUST01374,Chine,Shanghai,Boutique (walk-in),2025-11-11,Client fidèle,2,23361.57,True,True
CUST01375,Japon,Osaka,Boutique (walk-in),2025-08-09,Découverte,1,612.51,False,False
CUST01376,USA,Beverly Hills,Recommandation VIC,2025-08-21,Découverte,2,12530.79,True,True
CUST01377,France (siège),Paris Vendôme,Recommandation VIC,2025-01-28,VIC,3,140188.25,True,True
CUST01378,USA,Bal Harbour,Boutique (walk-in),2025-09-17,Découverte,1,706.36,False,True
CUST01379,Chine,Shanghai,Recommandation VIC,2025-09-29,Découverte,1,11904.37,False,False
CUST01380,Moyen-Orient,Dubaï Mall,Événement privé,2025-12-05,Découverte,1,784.84,False,True
CUST01381,Moyen-Orient,Dubaï Mall,Événement privé,2024-12-31,Client fidèle,3,61630.57,False,True
CUST01382,France (siège),Paris Champs-Élysées,Boutique (walk-in),2024-10-06,VIC,4,67666.92,True,True
CUST01383,Moyen-Orient,Dubaï Mall,Boutique (walk-in),2026-01-25,VIC,1,102378.19,False,True
CUST01384,France (siège),Paris Champs-Élysées,Boutique (walk-in),2026-03-16,Découverte,1,10391.06,False,True
CUST01385,Japon,Osaka,Recommandation VIC,2024-11-16,Client fidèle,3,25679.91,True,True
CUST01386,USA,New York 5th Ave,Boutique (walk-in),2025-11-13,Client fidèle,2,19468.95,False,False
CUST01387,France (siège),Paris Vendôme,Recommandation VIC,2025-11-25,Découverte,1,826.73,False,True
CUST01388,USA,Beverly Hills,Boutique (walk-in),2024-10-18,VIC,3,151392.24,True,True
CUST01389,France (siège),Cannes,Recommandation VIC,2025-08-28,Client fidèle,1,23012.2,False,True
CUST01390,USA,Bal Harbour,Boutique (walk-in),2025-04-18,Découverte,3,14035.68,True,False
CUST01391,Chine,Shanghai,Boutique (walk-in),2025-10-08,Découverte,1,530.03,False,True
CUST01392,France (siège),Paris Champs-Élysées,Boutique (walk-in),2025-09-26,Découverte,1,7538.56,False,True
CUST01393,Moyen-Orient,Dubaï Mall,Digital / en ligne,2025-07-30,Découverte,1,11285.91,False,True
CUST01394,Chine,Hong Kong,Boutique (walk-in),2025-08-31,Découverte,2,14857.09,False,False
CUST01395,France (siège),Paris Vendôme,Digital / en ligne,2024-11-21,VIC,4,96954.72,True,True
CUST01396,Chine,Shanghai,Recommandation VIC,2026-03-14,Découverte,0,0.0,False,False
CUST01397,USA,Bal Harbour,Boutique (walk-in),2024-11-27,Client fidèle,3,22803.11,True,True
CUST01398,Chine,Hong Kong,Digital / en ligne,2025-02-12,Client fidèle,2,19004.26,True,True
CUST01399,France (siège),Paris Vendôme,Boutique (walk-in),2025-08-31,Client fidèle,2,22933.77,True,True
CUST01400,USA,Bal Harbour,Digital / en ligne,2025-04-11,Client fidèle,2,41494.7,False,False
CUST01401,USA,Bal Harbour,Recommandation VIC,2025-01-06,Client fidèle,3,22894.8,True,False
CUST01402,France (siège),Paris Champs-Élysées,Recommandation VIC,2025-01-15,VIC,3,137009.65,True,True
CUST01403,Chine,Hong Kong,Boutique (walk-in),2026-01-04,Découverte,1,6604.52,False,True
CUST01404,USA,Bal Harbour,Recommandation VIC,2025-06-05,Découverte,2,13536.95,True,True
CUST01405,Chine,Pékin,Digital / en ligne,2025-06-07,Découverte,2,17869.3,False,True
CUST01406,USA,Beverly Hills,Recommandation VIC,2026-03-10,Découverte,0,0.0,False,False
CUST01407,Japon,Tokyo Ginza,Boutique (walk-in),2024-12-17,Client fidèle,2,30740.97,False,False
CUST01408,France (siège),Cannes,Recommandation VIC,2024-11-14,Découverte,1,13022.32,False,False
CUST01409,USA,Beverly Hills,Boutique (walk-in),2026-04-17,Découverte,0,0.0,False,False
CUST01410,Chine,Hong Kong,Boutique (walk-in),2024-09-05,VIC,4,167322.27,False,True
CUST01411,France (siège),Paris Champs-Élysées,Digital / en ligne,2026-03-31,Découverte,0,0.0,False,False
CUST01412,Chine,Hong Kong,Événement privé,2026-02-22,VIC,1,112865.06,False,True
CUST01413,Japon,Osaka,Recommandation VIC,2026-02-08,Découverte,1,7186.67,False,False
CUST01414,Chine,Shanghai,Boutique (walk-in),2025-05-30,Client fidèle,2,24470.09,False,True
CUST01415,Japon,Tokyo Ginza,Boutique (walk-in),2026-03-23,Découverte,0,0.0,False,False
CUST01416,France (siège),Paris Vendôme,Digital / en ligne,2025-12-03,Découverte,1,978.91,False,True
CUST01417,France (siège),Cannes,Digital / en ligne,2024-12-25,VIC,4,145142.15,True,True
CUST01418,Japon,Osaka,Boutique (walk-in),2025-05-14,Client fidèle,2,53537.02,True,False
CUST01419,USA,Beverly Hills,Boutique (walk-in),2024-11-25,Client fidèle,4,51016.79,True,True
CUST01420,Japon,Osaka,Digital / en ligne,2026-03-08,Découverte,0,0.0,False,False
CUST01421,France (siège),Paris Vendôme,Recommandation VIC,2025-06-02,Client fidèle,2,29845.65,True,False
CUST01422,Chine,Hong Kong,Recommandation VIC,2024-12-07,Client fidèle,3,39954.26,True,True
CUST01423,Japon,Tokyo Ginza,Digital / en ligne,2026-04-15,Découverte,0,0.0,False,False
CUST01424,USA,Bal Harbour,Recommandation VIC,2024-10-29,Client fidèle,4,36470.5,True,True
CUST01425,Chine,Pékin,Digital / en ligne,2025-07-12,Client fidèle,2,19833.55,True,True
CUST01426,USA,Beverly Hills,Recommandation VIC,2026-02-23,Découverte,0,0.0,False,False
CUST01427,Moyen-Orient,Dubaï Mall,Boutique (walk-in),2025-08-10,Découverte,1,8870.82,False,True
CUST01428,France (siège),Cannes,Boutique (walk-in),2025-10-13,Découverte,1,900.54,False,True
CUST01429,Japon,Osaka,Recommandation VIC,2026-01-11,Client fidèle,1,28052.72,False,True
CUST01430,France (siège),Cannes,Événement privé,2025-10-06,Découverte,1,15819.24,False,True
CUST01431,France (siège),Paris Champs-Élysées,Événement privé,2024-11-16,VIC,2,109837.39,False,False
CUST01432,USA,Bal Harbour,Boutique (walk-in),2025-05-01,Découverte,1,14319.73,False,False
CUST01433,USA,Bal Harbour,Boutique (walk-in),2026-02-05,Découverte,1,1113.43,False,True
CUST01434,France (siège),Paris Champs-Élysées,Boutique (walk-in),2025-07-21,Very VIP,2,242161.02,False,False
CUST01435,USA,Beverly Hills,Boutique (walk-in),2025-01-09,Client fidèle,3,49779.85,True,True
CUST01436,Japon,Tokyo Ginza,Boutique (walk-in),2024-12-30,Découverte,1,13088.92,False,False
CUST01437,USA,Beverly Hills,Digital / en ligne,2025-06-18,Very VIP,2,307493.71,False,True
CUST01438,France (siège),Paris Champs-Élysées,Recommandation VIC,2025-09-09,Découverte,2,14279.17,True,True
CUST01439,USA,Bal Harbour,Événement privé,2025-10-15,Découverte,1,13168.45,False,True
CUST01440,Japon,Tokyo Ginza,Boutique (walk-in),2026-01-20,Client fidèle,1,19645.66,False,True
CUST01441,France (siège),Paris Vendôme,Recommandation VIC,2025-10-02,Client fidèle,2,30899.87,True,False
CUST01442,France (siège),Paris Vendôme,Digital / en ligne,2025-11-21,Client fidèle,1,27626.23,False,True
CUST01443,USA,Beverly Hills,Boutique (walk-in),2025-01-10,Client fidèle,4,59577.12,True,True
CUST01444,France (siège),Cannes,Recommandation VIC,2025-01-13,Client fidèle,3,31152.83,True,True
CUST01445,USA,Beverly Hills,Boutique (walk-in),2025-06-18,Client fidèle,2,28317.59,False,True
CUST01446,Chine,Pékin,Boutique (walk-in),2026-01-27,Découverte,0,0.0,False,False
CUST01447,France (siège),Paris Vendôme,Boutique (walk-in),2026-03-29,Découverte,0,0.0,False,False
CUST01448,Moyen-Orient,Abu Dhabi,Recommandation VIC,2024-11-24,VIC,3,166659.0,True,True
CUST01449,Chine,Pékin,Recommandation VIC,2024-09-17,Client fidèle,4,55882.55,True,True
CUST01450,USA,New York 5th Ave,Événement privé,2025-06-08,Client fidèle,2,19859.71,True,True
CUST01451,France (siège),Paris Champs-Élysées,Recommandation VIC,2025-10-11,Client fidèle,2,23196.31,True,True
CUST01452,France (siège),Paris Champs-Élysées,Boutique (walk-in),2026-03-06,Découverte,0,0.0,False,False
CUST01453,France (siège),Paris Champs-Élysées,Boutique (walk-in),2025-02-07,VIC,3,108805.37,False,True
CUST01454,Moyen-Orient,Abu Dhabi,Recommandation VIC,2025-12-19,Client fidèle,1,19491.69,False,True
CUST01455,Chine,Shanghai,Boutique (walk-in),2025-01-12,Client fidèle,4,25648.51,True,True
CUST01456,Chine,Shanghai,Recommandation VIC,2024-12-09,Client fidèle,3,31267.96,True,True
CUST01457,Japon,Tokyo Ginza,Boutique (walk-in),2025-04-16,Client fidèle,2,31178.36,True,True
CUST01458,France (siège),Cannes,Digital / en ligne,2025-08-24,Client fidèle,2,45822.47,True,True
CUST01459,Chine,Pékin,Recommandation VIC,2025-12-12,Découverte,1,10537.93,False,False
CUST01460,Chine,Pékin,Événement privé,2025-01-02,Client fidèle,2,27071.6,True,False
CUST01461,Japon,Osaka,Événement privé,2025-09-04,VIC,1,111063.84,False,True
CUST01462,Moyen-Orient,Dubaï Mall,Recommandation VIC,2025-10-26,Découverte,1,10580.22,False,True
CUST01463,Moyen-Orient,Abu Dhabi,Boutique (walk-in),2025-12-09,Client fidèle,1,20790.94,False,True
CUST01464,Chine,Pékin,Recommandation VIC,2025-05-28,Découverte,2,12403.42,False,False
CUST01465,France (siège),Paris Vendôme,Boutique (walk-in),2025-10-08,Client fidèle,2,33071.83,True,True
CUST01466,USA,Bal Harbour,Recommandation VIC,2026-01-16,Découverte,1,6751.76,False,True
CUST01467,USA,Beverly Hills,Boutique (walk-in),2025-11-04,Découverte,1,15401.1,False,True
CUST01468,USA,Beverly Hills,Recommandation VIC,2025-04-01,VIC,3,137872.54,True,True
CUST01469,Moyen-Orient,Dubaï Mall,Boutique (walk-in),2025-06-20,Client fidèle,2,28401.82,True,False
CUST01470,USA,Beverly Hills,Digital / en ligne,2024-12-20,Client fidèle,2,19632.7,False,False
CUST01471,Japon,Osaka,Recommandation VIC,2024-10-20,Client fidèle,3,31181.56,True,False
CUST01472,Chine,Pékin,Événement privé,2025-11-20,Client fidèle,1,24893.53,False,True
CUST01473,Moyen-Orient,Abu Dhabi,Digital / en ligne,2025-12-08,Client fidèle,1,21477.81,False,True
CUST01474,Moyen-Orient,Dubaï Mall,Événement privé,2025-08-07,VIC,4,184058.98,True,True
CUST01475,USA,Bal Harbour,Recommandation VIC,2026-02-17,Découverte,1,1481.12,False,True
CUST01476,USA,Beverly Hills,Événement privé,2026-02-27,Découverte,0,0.0,False,False
CUST01477,Chine,Hong Kong,Digital / en ligne,2026-01-08,Découverte,0,0.0,False,False
CUST01478,USA,Beverly Hills,Boutique (walk-in),2026-03-24,Découverte,0,0.0,False,False
CUST01479,Chine,Shanghai,Recommandation VIC,2025-09-15,Client fidèle,2,41836.97,True,True
CUST01480,USA,New York 5th Ave,Digital / en ligne,2025-05-24,VIC,2,135119.04,False,True
CUST01481,Moyen-Orient,Abu Dhabi,Digital / en ligne,2025-11-06,Découverte,1,13763.7,False,True
CUST01482,France (siège),Paris Champs-Élysées,Recommandation VIC,2026-01-08,Découverte,1,1101.01,False,True
CUST01483,USA,New York 5th Ave,Boutique (walk-in),2026-02-11,Découverte,0,0.0,False,False
CUST01484,France (siège),Paris Champs-Élysées,Recommandation VIC,2026-03-22,Découverte,0,0.0,False,False
CUST01485,Chine,Hong Kong,Digital / en ligne,2025-03-17,Découverte,2,1574.67,True,True
CUST01486,Chine,Shanghai,Boutique (walk-in),2025-10-28,Client fidèle,1,19556.41,False,True
CUST01487,USA,New York 5th Ave,Recommandation VIC,2025-01-21,Client fidèle,3,40051.21,True,True
CUST01488,USA,Bal Harbour,Digital / en ligne,2025-11-28,Découverte,1,444.32,False,True
CUST01489,Japon,Tokyo Ginza,Digital / en ligne,2025-08-20,Découverte,1,983.34,False,False
CUST01490,Japon,Tokyo Ginza,Digital / en ligne,2025-02-22,Client fidèle,1,21842.23,False,False
CUST01491,USA,Beverly Hills,Recommandation VIC,2025-09-17,Client fidèle,2,30559.31,False,True
CUST01492,Chine,Hong Kong,Recommandation VIC,2025-10-14,Découverte,1,10529.28,False,True
CUST01493,Japon,Osaka,Boutique (walk-in),2025-05-14,Client fidèle,2,20020.36,True,True
CUST01494,Japon,Osaka,Boutique (walk-in),2025-06-23,Découverte,1,670.14,False,True
CUST01495,USA,Beverly Hills,Recommandation VIC,2025-08-27,Découverte,1,760.12,False,True
CUST01496,USA,New York 5th Ave,Digital / en ligne,2025-07-29,Client fidèle,2,26429.9,True,True
CUST01497,Chine,Shanghai,Recommandation VIC,2026-03-05,Découverte,1,12887.63,False,True
CUST01498,Moyen-Orient,Dubaï Mall,Recommandation VIC,2024-12-29,Client fidèle,3,41914.2,True,True
CUST01499,Chine,Shanghai,Boutique (walk-in),2025-02-20,VIC,2,149952.57,True,False
CUST01500,France (siège),Paris Vendôme,Digital / en ligne,2025-11-01,Découverte,2,17048.39,False,True
CUST01501,Moyen-Orient,Dubaï Mall,Digital / en ligne,2024-12-31,Découverte,3,10572.69,True,True
CUST01502,France (siège),Cannes,Recommandation VIC,2025-12-17,Découverte,1,978.38,False,True
CUST01503,Chine,Hong Kong,Boutique (walk-in),2024-09-08,Client fidèle,3,43003.33,True,True
CUST01504,USA,Bal Harbour,Boutique (walk-in),2026-02-13,Découverte,1,15156.14,False,True
CUST01505,Japon,Tokyo Ginza,Boutique (walk-in),2024-12-04,Client fidèle,3,22017.43,True,True
CUST01506,Japon,Osaka,Recommandation VIC,2025-04-27,Client fidèle,2,33827.95,False,True
CUST01507,USA,Bal Harbour,Boutique (walk-in),2025-05-08,VIC,2,174509.68,True,False
CUST01508,France (siège),Paris Champs-Élysées,Événement privé,2024-10-20,Client fidèle,1,32936.97,False,False
CUST01509,Japon,Tokyo Ginza,Recommandation VIC,2024-12-12,VIC,3,168054.03,True,True
CUST01510,Moyen-Orient,Dubaï Mall,Boutique (walk-in),2026-04-13,Découverte,0,0.0,False,False
CUST01511,USA,Beverly Hills,Recommandation VIC,2025-11-20,Découverte,1,525.66,False,True
CUST01512,Moyen-Orient,Dubaï Mall,Digital / en ligne,2024-10-23,Client fidèle,1,21095.13,False,False
CUST01513,Chine,Pékin,Événement privé,2025-04-30,Découverte,2,2187.98,True,True
CUST01514,Chine,Hong Kong,Boutique (walk-in),2025-05-28,Client fidèle,2,22054.6,True,False
CUST01515,Chine,Hong Kong,Digital / en ligne,2025-03-16,Client fidèle,2,27610.24,True,True
CUST01516,Moyen-Orient,Abu Dhabi,Événement privé,2025-01-24,Découverte,1,468.02,False,False
CUST01517,USA,Beverly Hills,Boutique (walk-in),2025-12-17,Client fidèle,1,21025.72,False,True
CUST01518,France (siège),Paris Vendôme,Boutique (walk-in),2024-09-23,Client fidèle,4,26650.19,False,True
CUST01519,France (siège),Paris Vendôme,Boutique (walk-in),2025-09-19,Client fidèle,1,24109.82,False,True
CUST01520,Japon,Osaka,Boutique (walk-in),2025-12-22,Découverte,1,1553.2,False,True
CUST01521,Chine,Pékin,Boutique (walk-in),2025-04-05,Découverte,2,13240.89,True,True
CUST01522,France (siège),Cannes,Boutique (walk-in),2025-05-13,Client fidèle,1,22772.51,False,False
CUST01523,Japon,Tokyo Ginza,Recommandation VIC,2025-07-31,Client fidèle,2,20651.86,False,True
CUST01524,France (siège),Cannes,Boutique (walk-in),2025-03-06,VIC,3,68475.05,True,True
CUST01525,USA,Bal Harbour,Événement privé,2025-08-22,Client fidèle,2,44129.06,True,True
CUST01526,Chine,Pékin,Digital / en ligne,2025-08-27,Découverte,1,690.97,False,True
CUST01527,France (siège),Cannes,Boutique (walk-in),2024-09-25,Client fidèle,2,19112.61,False,False
CUST01528,France (siège),Paris Champs-Élysées,Digital / en ligne,2025-10-05,Découverte,2,1945.71,False,True
CUST01529,USA,New York 5th Ave,Digital / en ligne,2026-03-22,Découverte,0,0.0,False,False
CUST01530,USA,Bal Harbour,Boutique (walk-in),2025-09-24,Découverte,1,7133.33,False,True
CUST01531,Chine,Pékin,Recommandation VIC,2024-09-01,Découverte,1,797.88,False,False
CUST01532,Moyen-Orient,Abu Dhabi,Boutique (walk-in),2025-08-23,Client fidèle,2,23171.94,True,True
CUST01533,France (siège),Paris Champs-Élysées,Événement privé,2025-03-03,VIC,3,87458.09,True,True
CUST01534,USA,New York 5th Ave,Digital / en ligne,2026-02-06,Découverte,0,0.0,False,False
CUST01535,France (siège),Paris Vendôme,Recommandation VIC,2026-01-15,Client fidèle,1,41355.53,False,True
CUST01536,USA,New York 5th Ave,Événement privé,2024-10-28,Client fidèle,2,29235.14,False,False
CUST01537,USA,Bal Harbour,Recommandation VIC,2025-08-07,VIC,2,121770.68,False,True
CUST01538,Moyen-Orient,Abu Dhabi,Recommandation VIC,2026-01-03,Client fidèle,1,26786.06,False,True
CUST01539,Chine,Shanghai,Recommandation VIC,2025-02-19,Very VIP,4,243425.41,True,True
CUST01540,Chine,Hong Kong,Digital / en ligne,2025-10-15,VIC,1,116932.86,False,False
CUST01541,Japon,Osaka,Boutique (walk-in),2025-08-04,Client fidèle,2,31888.49,True,True
CUST01542,Moyen-Orient,Dubaï Mall,Recommandation VIC,2024-12-09,VIC,2,72077.78,False,False
CUST01543,Moyen-Orient,Dubaï Mall,Événement privé,2026-01-06,Découverte,1,774.94,False,True
CUST01544,France (siège),Paris Champs-Élysées,Recommandation VIC,2024-09-21,VIC,5,94602.45,True,True
CUST01545,Moyen-Orient,Dubaï Mall,Boutique (walk-in),2025-03-15,VIC,3,187226.88,True,True
CUST01546,France (siège),Paris Vendôme,Événement privé,2025-04-03,Découverte,2,14546.18,True,True
CUST01547,USA,New York 5th Ave,Recommandation VIC,2025-09-21,Client fidèle,1,23635.63,False,False
CUST01548,France (siège),Cannes,Recommandation VIC,2025-08-07,Client fidèle,2,20240.34,False,True
