touchpoint_id,customer_id,touchpoint_date,type,market
TP005095,CUST01324,2025-11-13,Visite site e-commerce,Chine
TP005096,CUST01324,2026-04-07,Rendez-vous boutique,Chine
TP005097,CUST01324,2026-07-22,Événement VIC,Chine
TP005098,CUST01326,2026-05-13,Ouverture newsletter,USA
TP005099,CUST01326,2026-04-28,Visite site e-commerce,USA
TP005100,CUST01327,2025-09-13,Rendez-vous boutique,Japon
TP005101,CUST01327,2026-03-02,Ouverture newsletter,Japon
TP005102,CUST01327,2026-03-06,Visite site e-commerce,Japon
TP005103,CUST01327,2026-02-23,Appel conseiller de vente,Japon
TP005104,CUST01327,2026-07-15,Visite site e-commerce,Japon
TP005105,CUST01327,2026-06-23,Rendez-vous boutique,Japon
TP005106,CUST01327,2026-07-06,Ouverture newsletter,Japon
TP005107,CUST01328,2026-04-18,Appel conseiller de vente,Japon
TP005108,CUST01329,2025-07-07,Appel conseiller de vente,France (siège)
TP005109,CUST01329,2025-07-24,Appel conseiller de vente,France (siège)
TP005110,CUST01329,2025-07-25,Événement VIC,France (siège)
TP005111,CUST01331,2025-02-23,Appel conseiller de vente,Moyen-Orient
TP005112,CUST01331,2025-03-01,Appel conseiller de vente,Moyen-Orient
TP005113,CUST01331,2025-07-26,Visite site e-commerce,Moyen-Orient
TP005114,CUST01331,2025-08-12,Appel conseiller de vente,Moyen-Orient
TP005115,CUST01331,2026-01-20,Visite site e-commerce,Moyen-Orient
TP005116,CUST01331,2026-01-06,Visite site e-commerce,Moyen-Orient
TP005117,CUST01331,2026-01-10,Ouverture newsletter,Moyen-Orient
TP005118,CUST01331,2026-06-12,Appel conseiller de vente,Moyen-Orient
TP005119,CUST01331,2026-07-04,Ouverture newsletter,Moyen-Orient
TP005120,CUST01331,2026-06-16,Visite site e-commerce,Moyen-Orient
TP005121,CUST01332,2025-05-30,Appel conseiller de vente,USA
TP005122,CUST01332,2025-05-30,Rendez-vous boutique,USA
TP005123,CUST01332,2025-11-19,Ouverture newsletter,USA
TP005124,CUST01332,2025-12-04,Ouverture newsletter,USA
TP005125,CUST01332,2025-12-05,Appel conseiller de vente,USA
TP005126,CUST01332,2026-04-15,Événement VIC,USA
TP005127,CUST01332,2026-04-13,Visite site e-commerce,USA
TP005128,CUST01333,2025-01-28,Visite site e-commerce,USA
TP005129,CUST01333,2025-05-22,Appel conseiller de vente,USA
TP005130,CUST01334,2026-07-08,Rendez-vous boutique,Chine
TP005131,CUST01334,2026-07-11,Événement VIC,Chine
TP005132,CUST01334,2026-06-26,Événement VIC,Chine
TP005133,CUST01335,2026-05-25,Appel conseiller de vente,France (siège)
TP005134,CUST01336,2025-02-07,Appel conseiller de vente,USA
TP005135,CUST01336,2025-08-15,Visite site e-commerce,USA
TP005136,CUST01336,2025-08-08,Appel conseiller de vente,USA
TP005137,CUST01336,2025-08-11,Rendez-vous boutique,USA
TP005138,CUST01338,2026-01-14,Visite site e-commerce,Moyen-Orient
TP005139,CUST01339,2025-09-14,Appel conseiller de vente,USA
TP005140,CUST01339,2025-10-01,Ouverture newsletter,USA
TP005141,CUST01339,2026-03-09,Événement VIC,USA
TP005142,CUST01339,2026-03-09,Visite site e-commerce,USA
TP005143,CUST01340,2025-09-28,Visite site e-commerce,France (siège)
TP005144,CUST01340,2025-10-03,Rendez-vous boutique,France (siège)
TP005145,CUST01340,2025-09-20,Appel conseiller de vente,France (siège)
TP005146,CUST01340,2026-02-19,Appel conseiller de vente,France (siège)
TP005147,CUST01340,2026-03-04,Ouverture newsletter,France (siège)
TP005148,CUST01340,2026-02-24,Visite site e-commerce,France (siège)
TP005149,CUST01341,2024-12-29,Visite site e-commerce,Japon
TP005150,CUST01341,2025-05-23,Rendez-vous boutique,Japon
TP005151,CUST01341,2025-09-01,Rendez-vous boutique,Japon
TP005152,CUST01341,2025-09-07,Événement VIC,Japon
TP005153,CUST01341,2025-08-21,Appel conseiller de vente,Japon
TP005154,CUST01341,2026-01-12,Rendez-vous boutique,Japon
TP005155,CUST01341,2026-02-03,Événement VIC,Japon
TP005156,CUST01341,2026-01-13,Visite site e-commerce,Japon
TP005157,CUST01341,2026-05-23,Ouverture newsletter,Japon
TP005158,CUST01341,2026-05-20,Ouverture newsletter,Japon
TP005159,CUST01341,2026-05-21,Appel conseiller de vente,Japon
TP005160,CUST01342,2025-05-27,Ouverture newsletter,Chine
TP005161,CUST01342,2025-05-19,Événement VIC,Chine
TP005162,CUST01342,2025-05-19,Visite site e-commerce,Chine
TP005163,CUST01343,2026-02-26,Rendez-vous boutique,France (siège)
TP005164,CUST01343,2026-02-24,Rendez-vous boutique,France (siège)
TP005165,CUST01343,2026-02-20,Ouverture newsletter,France (siège)
TP005166,CUST01344,2026-01-16,Visite site e-commerce,Japon
TP005167,CUST01344,2026-06-05,Ouverture newsletter,Japon
TP005168,CUST01344,2026-06-01,Visite site e-commerce,Japon
TP005169,CUST01345,2025-05-21,Rendez-vous boutique,Moyen-Orient
TP005170,CUST01345,2025-05-24,Rendez-vous boutique,Moyen-Orient
TP005171,CUST01345,2025-10-31,Appel conseiller de vente,Moyen-Orient
TP005172,CUST01345,2026-05-15,Visite site e-commerce,Moyen-Orient
TP005173,CUST01346,2025-08-09,Rendez-vous boutique,USA
TP005174,CUST01346,2025-08-15,Ouverture newsletter,USA
TP005175,CUST01346,2026-01-13,Appel conseiller de vente,USA
TP005176,CUST01346,2025-12-22,Événement VIC,USA
TP005177,CUST01346,2026-01-02,Ouverture newsletter,USA
TP005178,CUST01347,2025-10-14,Événement VIC,USA
TP005179,CUST01347,2026-03-01,Visite site e-commerce,USA
TP005180,CUST01347,2026-02-11,Ouverture newsletter,USA
TP005181,CUST01347,2026-02-13,Visite site e-commerce,USA
TP005182,CUST01347,2026-07-25,Visite site e-commerce,USA
TP005183,CUST01349,2025-04-21,Visite site e-commerce,Moyen-Orient
TP005184,CUST01349,2025-04-18,Rendez-vous boutique,Moyen-Orient
TP005185,CUST01349,2025-09-26,Visite site e-commerce,Moyen-Orient
TP005186,CUST01349,2025-10-14,Événement VIC,Moyen-Orient
TP005187,CUST01349,2026-03-11,Événement VIC,Moyen-Orient
TP005188,CUST01349,2026-03-22,Visite site e-commerce,Moyen-Orient
TP005189,CUST01349,2026-03-14,Appel conseiller de vente,Moyen-Orient
TP005190,CUST01350,2026-02-04,Événement VIC,Moyen-Orient
TP005191,CUST01350,2026-02-01,Événement VIC,Moyen-Orient
TP005192,CUST01350,2026-02-10,Appel conseiller de vente,Moyen-Orient
TP005193,CUST01350,2026-05-31,Événement VIC,Moyen-Orient
TP005194,CUST01350,2026-06-23,Visite site e-commerce,Moyen-Orient
TP005195,CUST01350,2026-06-23,Visite site e-commerce,Moyen-Orient
TP005196,CUST01351,2026-03-10,Visite site e-commerce,Chine
TP005197,CUST01351,2026-03-14,Appel conseiller de vente,Chine
TP005198,CUST01352,2025-11-02,Appel conseiller de vente,USA
TP005199,CUST01352,2025-11-13,Appel conseiller de vente,USA
TP005200,CUST01352,2025-11-05,Rendez-vous boutique,USA
TP005201,CUST01352,2026-03-10,Rendez-vous boutique,USA
TP005202,CUST01352,2026-07-21,Ouverture newsletter,USA
TP005203,CUST01352,2026-07-17,Ouverture newsletter,USA
TP005204,CUST01352,2026-07-17,Visite site e-commerce,USA
TP005205,CUST01353,2025-12-22,Visite site e-commerce,Moyen-Orient
TP005206,CUST01354,2025-10-19,Événement VIC,Chine
TP005207,CUST01354,2026-04-01,Ouverture newsletter,Chine
TP005208,CUST01354,2026-03-23,Événement VIC,Chine
TP005209,CUST01355,2025-08-19,Appel conseiller de vente,Japon
TP005210,CUST01355,2025-08-24,Rendez-vous boutique,Japon
TP005211,CUST01355,2026-01-07,Rendez-vous boutique,Japon
TP005212,CUST01355,2026-01-29,Événement VIC,Japon
TP005213,CUST01356,2026-04-14,Rendez-vous boutique,Chine
TP005214,CUST01356,2026-04-23,Visite site e-commerce,Chine
TP005215,CUST01356,2026-04-29,Visite site e-commerce,Chine
TP005216,CUST01357,2025-09-02,Ouverture newsletter,Moyen-Orient
TP005217,CUST01357,2025-09-18,Rendez-vous boutique,Moyen-Orient
TP005218,CUST01357,2025-09-20,Visite site e-commerce,Moyen-Orient
TP005219,CUST01357,2026-04-09,Visite site e-commerce,Moyen-Orient
TP005220,CUST01357,2026-04-02,Appel conseiller de vente,Moyen-Orient
TP005221,CUST01358,2026-05-23,Ouverture newsletter,USA
TP005222,CUST01358,2026-05-02,Appel conseiller de vente,USA
TP005223,CUST01358,2026-05-19,Événement VIC,USA
TP005224,CUST01359,2025-06-15,Rendez-vous boutique,France (siège)
TP005225,CUST01359,2025-06-15,Rendez-vous boutique,France (siège)
TP005226,CUST01359,2026-01-03,Ouverture newsletter,France (siège)
TP005227,CUST01359,2025-12-18,Visite site e-commerce,France (siège)
TP005228,CUST01359,2026-06-12,Rendez-vous boutique,France (siège)
TP005229,CUST01359,2026-05-24,Événement VIC,France (siège)
TP005230,CUST01359,2026-06-11,Ouverture newsletter,France (siège)
TP005231,CUST01360,2025-07-06,Événement VIC,France (siège)
TP005232,CUST01360,2025-07-10,Ouverture newsletter,France (siège)
TP005233,CUST01360,2026-01-01,Rendez-vous boutique,France (siège)
TP005234,CUST01360,2026-05-26,Ouverture newsletter,France (siège)
TP005235,CUST01360,2026-05-29,Ouverture newsletter,France (siège)
TP005236,CUST01361,2025-08-25,Visite site e-commerce,USA
TP005237,CUST01361,2025-08-13,Événement VIC,USA
TP005238,CUST01361,2026-01-05,Appel conseiller de vente,USA
TP005239,CUST01361,2026-01-15,Ouverture newsletter,USA
TP005240,CUST01361,2026-07-14,Événement VIC,USA
TP005241,CUST01362,2025-11-04,Visite site e-commerce,USA
TP005242,CUST01362,2025-11-03,Rendez-vous boutique,USA
TP005243,CUST01362,2025-11-03,Événement VIC,USA
TP005244,CUST01362,2026-06-16,Appel conseiller de vente,USA
TP005245,CUST01363,2025-06-03,Événement VIC,Chine
TP005246,CUST01363,2025-11-21,Événement VIC,Chine
TP005247,CUST01363,2025-11-09,Événement VIC,Chine
TP005248,CUST01363,2026-05-19,Appel conseiller de vente,Chine
TP005249,CUST01363,2026-05-03,Ouverture newsletter,Chine
TP005250,CUST01363,2026-05-14,Ouverture newsletter,Chine
TP005251,CUST01364,2025-12-02,Rendez-vous boutique,Japon
TP005252,CUST01364,2025-11-27,Événement VIC,Japon
TP005253,CUST01364,2025-11-20,Ouverture newsletter,Japon
TP005254,CUST01364,2026-03-25,Visite site e-commerce,Japon
TP005255,CUST01365,2025-08-28,Appel conseiller de vente,Japon
TP005256,CUST01365,2026-03-01,Ouverture newsletter,Japon
TP005257,CUST01365,2026-02-17,Événement VIC,Japon
TP005258,CUST01365,2026-02-17,Ouverture newsletter,Japon
TP005259,CUST01365,2026-07-16,Rendez-vous boutique,Japon
TP005260,CUST01366,2025-02-10,Ouverture newsletter,France (siège)
TP005261,CUST01366,2025-07-01,Rendez-vous boutique,France (siège)
TP005262,CUST01366,2025-12-04,Visite site e-commerce,France (siège)
TP005263,CUST01366,2025-12-19,Rendez-vous boutique,France (siège)
TP005264,CUST01366,2026-06-12,Rendez-vous boutique,France (siège)
TP005265,CUST01366,2026-06-16,Visite site e-commerce,France (siège)
TP005266,CUST01366,2026-06-05,Rendez-vous boutique,France (siège)
TP005267,CUST01367,2026-05-09,Événement VIC,Japon
TP005268,CUST01367,2026-04-30,Ouverture newsletter,Japon
TP005269,CUST01368,2025-04-30,Ouverture newsletter,France (siège)
TP005270,CUST01368,2025-04-20,Événement VIC,France (siège)
TP005271,CUST01368,2025-09-23,Ouverture newsletter,France (siège)
TP005272,CUST01368,2026-02-17,Ouverture newsletter,France (siège)
TP005273,CUST01368,2026-02-20,Rendez-vous boutique,France (siège)
TP005274,CUST01368,2026-02-18,Visite site e-commerce,France (siège)
TP005275,CUST01369,2025-05-16,Rendez-vous boutique,USA
TP005276,CUST01369,2025-05-16,Appel conseiller de vente,USA
TP005277,CUST01369,2025-12-02,Visite site e-commerce,USA
TP005278,CUST01369,2026-05-06,Ouverture newsletter,USA
TP005279,CUST01370,2025-09-13,Ouverture newsletter,USA
TP005280,CUST01370,2025-09-19,Rendez-vous boutique,USA
TP005281,CUST01370,2025-09-15,Rendez-vous boutique,USA
TP005282,CUST01370,2026-03-14,Visite site e-commerce,USA
TP005283,CUST01371,2025-05-25,Rendez-vous boutique,USA
TP005284,CUST01371,2025-05-11,Appel conseiller de vente,USA
TP005285,CUST01371,2025-05-06,Événement VIC,USA
TP005286,CUST01371,2025-11-18,Appel conseiller de vente,USA
TP005287,CUST01371,2025-11-12,Visite site e-commerce,USA
TP005288,CUST01371,2026-03-30,Appel conseiller de vente,USA
TP005289,CUST01371,2026-03-26,Ouverture newsletter,USA
TP005290,CUST01371,2026-03-10,Événement VIC,USA
TP005291,CUST01372,2025-03-12,Appel conseiller de vente,Japon
TP005292,CUST01372,2025-03-06,Événement VIC,Japon
TP005293,CUST01372,2025-08-04,Visite site e-commerce,Japon
TP005294,CUST01372,2025-07-18,Événement VIC,Japon
TP005295,CUST01372,2025-07-27,Visite site e-commerce,Japon
TP005296,CUST01372,2025-12-17,Ouverture newsletter,Japon
TP005297,CUST01372,2025-12-20,Événement VIC,Japon
TP005298,CUST01372,2026-05-22,Appel conseiller de vente,Japon
TP005299,CUST01373,2026-07-06,Ouverture newsletter,Moyen-Orient
TP005300,CUST01373,2026-07-06,Ouverture newsletter,Moyen-Orient
TP005301,CUST01373,2026-07-13,Ouverture newsletter,Moyen-Orient
TP005302,CUST01374,2025-12-01,Appel conseiller de vente,Chine
TP005303,CUST01374,2025-12-15,Rendez-vous boutique,Chine
TP005304,CUST01374,2026-05-22,Ouverture newsletter,Chine
TP005305,CUST01374,2026-05-03,Événement VIC,Chine
TP005306,CUST01375,2026-05-07,Événement VIC,USA
TP005307,CUST01376,2026-03-26,Événement VIC,USA
TP005308,CUST01376,2026-04-12,Visite site e-commerce,USA
TP005309,CUST01377,2026-04-04,Appel conseiller de vente,Moyen-Orient
TP005310,CUST01377,2026-04-12,Événement VIC,Moyen-Orient
TP005311,CUST01377,2026-04-16,Visite site e-commerce,Moyen-Orient
TP005312,CUST01379,2025-06-21,Appel conseiller de vente,France (siège)
TP005313,CUST01379,2025-06-12,Visite site e-commerce,France (siège)
TP005314,CUST01379,2025-05-29,Événement VIC,France (siège)
TP005315,CUST01380,2026-03-24,Ouverture newsletter,Japon
TP005316,CUST01380,2026-03-19,Événement VIC,Japon
TP005317,CUST01380,2026-03-18,Ouverture newsletter,Japon
TP005318,CUST01381,2025-09-17,Événement VIC,France (siège)
TP005319,CUST01381,2026-01-30,Événement VIC,France (siège)
TP005320,CUST01381,2026-02-04,Rendez-vous boutique,France (siège)
TP005321,CUST01381,2026-02-01,Visite site e-commerce,France (siège)
TP005322,CUST01381,2026-07-03,Visite site e-commerce,France (siège)
TP005323,CUST01382,2025-12-14,Rendez-vous boutique,USA
TP005324,CUST01382,2025-12-17,Événement VIC,USA
TP005325,CUST01382,2026-06-21,Rendez-vous boutique,USA
TP005326,CUST01382,2026-06-10,Événement VIC,USA
TP005327,CUST01383,2026-01-17,Rendez-vous boutique,Japon
TP005328,CUST01383,2026-01-29,Événement VIC,Japon
TP005329,CUST01383,2026-01-16,Ouverture newsletter,Japon
TP005330,CUST01383,2026-07-23,Ouverture newsletter,Japon
TP005331,CUST01384,2026-05-28,Rendez-vous boutique,Japon
TP005332,CUST01386,2025-01-17,Appel conseiller de vente,Moyen-Orient
TP005333,CUST01386,2025-05-12,Ouverture newsletter,Moyen-Orient
TP005334,CUST01386,2025-05-14,Appel conseiller de vente,Moyen-Orient
TP005335,CUST01386,2025-05-29,Ouverture newsletter,Moyen-Orient
TP005336,CUST01386,2025-08-31,Appel conseiller de vente,Moyen-Orient
TP005337,CUST01386,2025-08-20,Événement VIC,Moyen-Orient
TP005338,CUST01386,2025-08-26,Appel conseiller de vente,Moyen-Orient
TP005339,CUST01386,2026-01-01,Ouverture newsletter,Moyen-Orient
TP005340,CUST01386,2026-01-07,Ouverture newsletter,Moyen-Orient
TP005341,CUST01386,2026-05-06,Événement VIC,Moyen-Orient
TP005342,CUST01387,2026-05-22,Ouverture newsletter,Chine
TP005343,CUST01387,2026-05-08,Appel conseiller de vente,Chine
TP005344,CUST01388,2025-04-28,Rendez-vous boutique,France (siège)
TP005345,CUST01388,2025-05-02,Visite site e-commerce,France (siège)
TP005346,CUST01388,2025-04-18,Rendez-vous boutique,France (siège)
TP005347,CUST01388,2025-08-21,Ouverture newsletter,France (siège)
TP005348,CUST01388,2026-01-30,Appel conseiller de vente,France (siège)
TP005349,CUST01388,2026-01-28,Rendez-vous boutique,France (siège)
TP005350,CUST01388,2026-05-22,Rendez-vous boutique,France (siège)
TP005351,CUST01388,2026-05-20,Visite site e-commerce,France (siège)
TP005352,CUST01388,2026-05-31,Rendez-vous boutique,France (siège)
TP005353,CUST01389,2025-04-17,Rendez-vous boutique,France (siège)
TP005354,CUST01389,2025-04-09,Événement VIC,France (siège)
TP005355,CUST01391,2025-03-09,Visite site e-commerce,Chine
TP005356,CUST01391,2025-03-13,Appel conseiller de vente,Chine
TP005357,CUST01391,2025-03-08,Appel conseiller de vente,Chine
TP005358,CUST01391,2025-08-03,Événement VIC,Chine
TP005359,CUST01391,2025-08-09,Événement VIC,Chine
TP005360,CUST01391,2025-08-07,Visite site e-commerce,Chine
TP005361,CUST01391,2025-12-23,Visite site e-commerce,Chine
TP005362,CUST01391,2025-12-29,Visite site e-commerce,Chine
TP005363,CUST01391,2026-05-29,Rendez-vous boutique,Chine
TP005364,CUST01393,2026-07-04,Événement VIC,Chine
TP005365,CUST01393,2026-07-05,Appel conseiller de vente,Chine
TP005366,CUST01393,2026-07-04,Événement VIC,Chine
TP005367,CUST01394,2026-06-24,Événement VIC,Japon
TP005368,CUST01394,2026-06-27,Appel conseiller de vente,Japon
TP005369,CUST01395,2025-11-01,Appel conseiller de vente,Chine
TP005370,CUST01395,2025-11-02,Événement VIC,Chine
TP005371,CUST01395,2026-03-23,Appel conseiller de vente,Chine
TP005372,CUST01395,2026-03-24,Événement VIC,Chine
TP005373,CUST01397,2026-05-30,Ouverture newsletter,France (siège)
TP005374,CUST01397,2026-05-18,Ouverture newsletter,France (siège)
TP005375,CUST01397,2026-05-18,Événement VIC,France (siège)
TP005376,CUST01398,2025-04-16,Rendez-vous boutique,France (siège)
TP005377,CUST01398,2025-07-28,Visite site e-commerce,France (siège)
TP005378,CUST01398,2025-07-21,Ouverture newsletter,France (siège)
TP005379,CUST01398,2025-08-05,Ouverture newsletter,France (siège)
TP005380,CUST01398,2025-11-21,Visite site e-commerce,France (siège)
TP005381,CUST01398,2025-11-12,Appel conseiller de vente,France (siège)
TP005382,CUST01398,2026-04-29,Visite site e-commerce,France (siège)
TP005383,CUST01398,2026-05-09,Rendez-vous boutique,France (siège)
TP005384,CUST01398,2026-05-10,Appel conseiller de vente,France (siège)
TP005385,CUST01399,2025-08-15,Ouverture newsletter,Japon
TP005386,CUST01399,2026-01-27,Appel conseiller de vente,Japon
TP005387,CUST01399,2026-02-02,Appel conseiller de vente,Japon
TP005388,CUST01399,2026-01-18,Événement VIC,Japon
TP005389,CUST01400,2025-03-30,Rendez-vous boutique,USA
TP005390,CUST01400,2025-08-24,Ouverture newsletter,USA
TP005391,CUST01400,2025-08-26,Rendez-vous boutique,USA
TP005392,CUST01400,2025-12-28,Ouverture newsletter,USA
TP005393,CUST01400,2026-01-19,Appel conseiller de vente,USA
TP005394,CUST01400,2026-07-15,Rendez-vous boutique,USA
TP005395,CUST01402,2025-12-19,Rendez-vous boutique,France (siège)
TP005396,CUST01402,2026-05-16,Visite site e-commerce,France (siège)
TP005397,CUST01402,2026-05-15,Appel conseiller de vente,France (siège)
TP005398,CUST01403,2025-04-20,Événement VIC,Chine
TP005399,CUST01403,2025-04-20,Ouverture newsletter,Chine
TP005400,CUST01403,2025-04-20,Appel conseiller de vente,Chine
TP005401,CUST01403,2025-09-10,Événement VIC,Chine
TP005402,CUST01403,2025-09-13,Ouverture newsletter,Chine
TP005403,CUST01403,2026-03-23,Ouverture newsletter,Chine
TP005404,CUST01405,2025-02-11,Visite site e-commerce,USA
TP005405,CUST01405,2025-03-04,Événement VIC,USA
TP005406,CUST01405,2025-02-11,Événement VIC,USA
TP005407,CUST01405,2025-08-12,Appel conseiller de vente,USA
TP005408,CUST01405,2025-11-14,Appel conseiller de vente,USA
TP005409,CUST01405,2025-11-22,Événement VIC,USA
TP005410,CUST01405,2026-04-17,Ouverture newsletter,USA
TP005411,CUST01405,2026-04-07,Appel conseiller de vente,USA
TP005412,CUST01405,2026-04-15,Ouverture newsletter,USA
TP005413,CUST01406,2025-12-05,Visite site e-commerce,Chine
TP005414,CUST01406,2025-12-13,Appel conseiller de vente,Chine
TP005415,CUST01406,2026-06-24,Événement VIC,Chine
TP005416,CUST01408,2026-01-29,Rendez-vous boutique,Moyen-Orient
TP005417,CUST01408,2026-02-01,Événement VIC,Moyen-Orient
